data;

set Nv:= 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	 21	 22;
set Np:= 1 2 3 4 5 6 7 8 9 10;
set Nd:= 11 12 13 14 15 16 17 18 19 20;

param o:= 21;
param d:= 22;

param Q:= 
1	0.46666666865348816
2	0.3333333432674408
3	0.5333333611488342
4	0.06666667014360428
5	0.5333333611488342
6	0.5333333611488342
7	0.06666667014360428
8	0.3333333432674408
9	0.20000000298023224
10	0.20000000298023224;

param K:= 1;
param BigM:= 1000;
param cs:= 999999;

param D: 
	1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	 21	 22:=
1	0.0	0.2596542662669526	1.0175924162175132	0.5321281967223306	0.774684449019437	0.51660783867469	0.9177043318134457	0.9420610758018869	0.6345252501664682	0.7732941363390403	0.10359531670237092	0.8846262512233216	0.5948396070306599	0.21772466898994566	0.8810122688804484	0.48609184519308646	0.478810559784778	0.20939904498640718	0.7292524507870056	0.5049836499135265	0.8073119888442721	0.8073119888442721
2	0.2596542662669526	0.0	0.8765833007238647	0.30818557390979895	0.8932134407383319	0.2978305474315173	0.757236646255466	0.7783792239282862	0.7292383033048937	0.8051150285240315	0.33027746741117414	0.8477870684678782	0.5999962477498326	0.4752114045195758	0.8740929697124296	0.2280489201522769	0.4409026952073953	0.05180285217581433	0.751772264150698	0.24570261567183055	0.6222863439631565	0.6222863439631565
3	1.0175924162175132	0.8765833007238647	0.0	0.6049092518194253	0.896694375837958	0.6046259995484057	0.13735350338003666	0.13065003237927825	0.7805807990073277	0.6112362232384903	0.9946955185210177	0.39600719711958615	0.5646187489064578	1.1371094518176335	0.4973937373989494	0.8400302245089651	0.5686964809784716	0.9098006829159745	0.5818098689992096	0.8186079026160814	0.29464352570525115	0.29464352570525115
4	0.5321281967223306	0.30818557390979895	0.6049092518194253	0.0	0.9131144825197416	0.020066549961006007	0.474303270929316	0.49195599572685816	0.7421037620445597	0.7321562940631935	0.5641277919505299	0.6885054098480541	0.5338986845376346	0.7240333207990269	0.7467233070617634	0.23936023127580666	0.3768340460182792	0.3545980834246862	0.6757331813904285	0.22146755500128718	0.3259339146345095	0.3259339146345095
5	0.774684449019437	0.8932134407383319	0.896694375837958	0.9131144825197416	0.0	0.8941915780238407	0.9020296843114177	0.9258243593989824	0.17157552722155184	0.28672334371231556	0.6758217184288265	0.51650608986298	0.3981274986521738	0.6925188321880795	0.4259154439983648	1.0648162707038782	0.5370939920336042	0.8748882383543004	0.3165326441074748	1.0658321548871803	0.921778192754523	0.921778192754523
6	0.51660783867469	0.2978305474315173	0.6046259995484057	0.020066549961006007	0.8941915780238407	0.0	0.4757025714328268	0.49415844641509604	0.7230748189020773	0.7157825359884481	0.5465473151414383	0.6767151947161798	0.5164729204837213	0.706574464346291	0.7331050492291465	0.24515843632501963	0.3583231814549503	0.3429929602630782	0.6593029493571954	0.2289571408062099	0.3301798427445764	0.3301798427445764
7	0.9177043318134457	0.757236646255466	0.13735350338003666	0.474303270929316	0.9020296843114177	0.4757025714328268	0.0	0.02653911698297994	0.7667693181075619	0.6263054175697086	0.9054109135264193	0.44124411695471005	0.5337002103150545	1.0547326645458728	0.5397813522518927	0.7064307549601438	0.4986833918636848	0.7937094167583558	0.5867103490936845	0.6843690616248858	0.15749994854279445	0.15749994854279445
8	0.9420610758018869	0.7783792239282862	0.13065003237927825	0.49195599572685816	0.9258243593989824	0.49415844641509604	0.02653911698297994	0.0	0.7918536130378646	0.6488074260016411	0.9307887789471588	0.45943459167658407	0.55947137894956	1.080517847030356	0.5588209407595529	0.721878334548183	0.5251609826936222	0.815572515762337	0.6100924831846869	0.699348252238459	0.17018679738199596	0.17018679738199596
9	0.6345252501664682	0.7292383033048937	0.7805807990073277	0.7421037620445597	0.17157552722155184	0.7230748189020773	0.7667693181075619	0.7918536130378646	0.0	0.21306612011327328	0.5417841597572526	0.43415627230397985	0.2402599621680864	0.5895464659481942	0.3656893606267745	0.8945881955609756	0.36699778542988754	0.7143227625860482	0.21131090540621103	0.8950767504663358	0.769170596273576	0.769170596273576
10	0.7732941363390403	0.8051150285240315	0.6112362232384903	0.7321562940631935	0.28672334371231556	0.7157825359884481	0.6263054175697086	0.6488074260016411	0.21306612011327328	0.0	0.6940389100215416	0.2321230397563944	0.2076844059903909	0.7717140317001889	0.1531347511194607	0.9270087782011929	0.3739692763891394	0.8033794482093324	0.056555341974790556	0.9212724575479626	0.6673881390088658	0.6673881390088658
