data;

set Nv:= 1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	 21	 22;
set Np:= 1 2 3 4 5 6 7 8 9 10;
set Nd:= 11 12 13 14 15 16 17 18 19 20;

param o:= 21;
param d:= 22;

param Q:= 
1	0.20000000298023224
2	0.46666666865348816
3	0.2666666805744171
4	0.3333333432674408
5	0.5333333611488342
6	0.3333333432674408
7	0.06666667014360428
8	0.4000000059604645
9	0.6000000238418579
10	0.4000000059604645;

param K:= 1;
param BigM:= 1000;
param cs:= 999999;

param D: 
	1	 2	 3	 4	 5	 6	 7	 8	 9	 10	 11	 12	 13	 14	 15	 16	 17	 18	 19	 20	 21	 22:=
1	0.0	1.0511336623463376	0.6335339826160722	0.39046242358967803	0.2617823514164681	0.4814505685277867	0.5120759323876511	0.6395185727712324	0.6518488110107352	0.04484631591897941	0.9853852847433239	0.7544867955672461	0.489163124647225	0.24552073194321605	0.8326739317216995	0.4034298557963955	0.8126353853419137	0.888723342619797	0.102697435680594	1.0316004864583248	0.14616278968721616	0.14616278968721616
2	1.0511336623463376	0.0	0.6290228924910763	0.6740444724497074	0.7895941167104824	0.7106193186502712	0.5817496722340904	0.8285206263848661	0.6402728124922303	1.0691233877080148	0.10768984707470503	0.5613716570149925	0.8754438050040138	0.8059649496233204	0.6410847790307003	0.6487416365235454	0.39179189677877696	0.16377110714609902	1.067894946346899	0.09734675311931089	0.922579642632913	0.922579642632913
3	0.6335339826160722	0.6290228924910763	0.0	0.4548551424468902	0.4320513994636377	0.15255179875318614	0.5021850752425117	0.20486258066152443	0.7254214547218005	0.6265499197553819	0.5264880633652761	0.7481441650387957	0.7957988487680646	0.45888362003475947	0.20574090268586112	0.3502360409196529	0.663428560523055	0.48876062478315696	0.704135145426428	0.6679847458672599	0.4888040110246214	0.4888040110246214
4	0.39046242358967803	0.6740444724497074	0.4548551424468902	0.0	0.15075016921381865	0.35561852573621666	0.1281439673811337	0.5851581470133428	0.33102276177778944	0.4175057661916587	0.6218303300608209	0.406019142206568	0.3409496375196171	0.15336076683810068	0.6511165096233135	0.10576856349313074	0.42837298230582366	0.5163857875935467	0.3944106632906012	0.6454414120434471	0.2905267488174303	0.2905267488174303
5	0.2617823514164681	0.7895941167104824	0.4320513994636377	0.15075016921381865	0.0	0.29660710908092386	0.2787328798677602	0.5116070019474581	0.4712524123956331	0.28057809013052104	0.7239881651298716	0.554223467461455	0.4146415950622489	0.026833501019591414	0.6377344387612405	0.14178212068818277	0.5771011366872145	0.6269857396233466	0.2954395635042704	0.7727248897035066	0.14197819524256092	0.14197819524256092
6	0.4814505685277867	0.7106193186502712	0.15255179875318614	0.35561852573621666	0.29660710908092386	0.0	0.4355420861566055	0.22969535060413032	0.6643731778746995	0.4739985316315437	0.6169015826976777	0.7092579477343354	0.6896934322477982	0.323014416623126	0.3526222666242042	0.2517591483458124	0.6583223369020127	0.5549500068407653	0.554721817272734	0.7314130592514206	0.3374712898942914	0.3374712898942914
7	0.5120759323876511	0.5817496722340904	0.5021850752425117	0.1281439673811337	0.2787328798677602	0.4355420861566055	0.0	0.6619892563221509	0.22888257081288993	0.5418116320681897	0.5451391666819352	0.28525760121098936	0.3322093205284178	0.2811004937919292	0.6805388705965608	0.19404629018784214	0.30159204277984225	0.4340220165931659	0.503579188976962	0.5409279561174805	0.4185558018042115	0.4185558018042115
8	0.6395185727712324	0.8285206263848661	0.20486258066152443	0.5851581470133428	0.5116070019474581	0.22969535060413032	0.6619892563221509	0.0	0.8906957527577839	0.6186806889538351	0.7237758273455385	0.928217320508979	0.9164468770075528	0.5364812744896111	0.26631971285408984	0.4814313598297971	0.8587545677933757	0.6927307211406306	0.7291893443084692	0.8716014289274305	0.51156105618965	0.51156105618965
9	0.6518488110107352	0.6402728124922303	0.7254214547218005	0.33102276177778944	0.4712524123956331	0.6643731778746995	0.22888257081288993	0.8906957527577839	0.0	0.6901839033496657	0.641701136645613	0.1145404053643708	0.25947472082439277	0.46395962516928624	0.8926635497064226	0.41906290849930244	0.25700473282893505	0.5316984168166412	0.609473030242692	0.5690069185146368	0.5964846141135339	0.5964846141135339
10	0.04484631591897941	1.0691233877080148	0.6265499197553819	0.4175057661916587	0.28057809013052104	0.4739985316315437	0.5418116320681897	0.6186806889538351	0.6901839033496657	0.0	0.9999564226719014	0.7910203833328983	0.5331627941817737	0.267722347109573	0.8221723842102614	0.42039323988921223	0.8432441579602336	0.905967599255873	0.1435286365165438	1.053252541434307	0.14992664888380444	0.14992664888380444
