%  number of nodes
101
%  number of vehicles
1
%  for each vehicle: vehicle index, home node, starting time, capacity
1,101,0,1
% number of calls
50
%  for each vehicle, vehicle index, and then a list of calls that can be transported using that vehicle
1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
% for each call: call index, origin node, destination node, size, cost of not transporting, lowerbound timewindow for pickup, upper_timewindow for pickup, lowerbound timewindow for delivery, upper_timewindow for delivery
1,1,2,0.07999999821186066,9999999999,0,999999999,0,9999999999
2,3,4,0.23999999463558197,9999999999,0,999999999,0,9999999999
3,5,6,0.36000001430511475,9999999999,0,999999999,0,9999999999
4,7,8,0.11999999731779099,9999999999,0,999999999,0,9999999999
5,9,10,0.07999999821186066,9999999999,0,999999999,0,9999999999
6,11,12,0.36000001430511475,9999999999,0,999999999,0,9999999999
7,13,14,0.07999999821186066,9999999999,0,999999999,0,9999999999
8,15,16,0.36000001430511475,9999999999,0,999999999,0,9999999999
9,17,18,0.20000000298023224,9999999999,0,999999999,0,9999999999
10,19,20,0.2800000011920929,9999999999,0,999999999,0,9999999999
11,21,22,0.20000000298023224,9999999999,0,999999999,0,9999999999
12,23,24,0.36000001430511475,9999999999,0,999999999,0,9999999999
13,25,26,0.03999999910593033,9999999999,0,999999999,0,9999999999
14,27,28,0.20000000298023224,9999999999,0,999999999,0,9999999999
15,29,30,0.3199999928474426,9999999999,0,999999999,0,9999999999
16,31,32,0.23999999463558197,9999999999,0,999999999,0,9999999999
17,33,34,0.3199999928474426,9999999999,0,999999999,0,9999999999
18,35,36,0.2800000011920929,9999999999,0,999999999,0,9999999999
19,37,38,0.36000001430511475,9999999999,0,999999999,0,9999999999
20,39,40,0.11999999731779099,9999999999,0,999999999,0,9999999999
21,41,42,0.20000000298023224,9999999999,0,999999999,0,9999999999
22,43,44,0.11999999731779099,9999999999,0,999999999,0,9999999999
23,45,46,0.07999999821186066,9999999999,0,999999999,0,9999999999
24,47,48,0.23999999463558197,9999999999,0,999999999,0,9999999999
25,49,50,0.20000000298023224,9999999999,0,999999999,0,9999999999
26,51,52,0.07999999821186066,9999999999,0,999999999,0,9999999999
27,53,54,0.3199999928474426,9999999999,0,999999999,0,9999999999
28,55,56,0.03999999910593033,9999999999,0,999999999,0,9999999999
29,57,58,0.03999999910593033,9999999999,0,999999999,0,9999999999
30,59,60,0.03999999910593033,9999999999,0,999999999,0,9999999999
31,61,62,0.3199999928474426,9999999999,0,999999999,0,9999999999
32,63,64,0.23999999463558197,9999999999,0,999999999,0,9999999999
33,65,66,0.20000000298023224,9999999999,0,999999999,0,9999999999
34,67,68,0.07999999821186066,9999999999,0,999999999,0,9999999999
35,69,70,0.2800000011920929,9999999999,0,999999999,0,9999999999
36,71,72,0.36000001430511475,9999999999,0,999999999,0,9999999999
37,73,74,0.2800000011920929,9999999999,0,999999999,0,9999999999
38,75,76,0.1599999964237213,9999999999,0,999999999,0,9999999999
39,77,78,0.03999999910593033,9999999999,0,999999999,0,9999999999
40,79,80,0.2800000011920929,9999999999,0,999999999,0,9999999999
41,81,82,0.2800000011920929,9999999999,0,999999999,0,9999999999
42,83,84,0.07999999821186066,9999999999,0,999999999,0,9999999999
43,85,86,0.07999999821186066,9999999999,0,999999999,0,9999999999
44,87,88,0.3199999928474426,9999999999,0,999999999,0,9999999999
45,89,90,0.07999999821186066,9999999999,0,999999999,0,9999999999
46,91,92,0.03999999910593033,9999999999,0,999999999,0,9999999999
47,93,94,0.36000001430511475,9999999999,0,999999999,0,9999999999
48,95,96,0.23999999463558197,9999999999,0,999999999,0,9999999999
49,97,98,0.03999999910593033,9999999999,0,999999999,0,9999999999
50,99,100,0.1599999964237213,9999999999,0,999999999,0,9999999999
%  travel times and costs: vehicle, origin node, destination node, travel time (in hours), travel cost (in ?)
1,1,1,0.0,0.0
1,1,2,0.6909349168361768,0.6909349168361768
1,1,3,0.835072030279656,0.835072030279656
1,1,4,0.545144645786833,0.545144645786833
1,1,5,0.6578567873368443,0.6578567873368443
1,1,6,0.7090240789061589,0.7090240789061589
1,1,7,1.0738417014684694,1.0738417014684694
1,1,8,0.9948562627602623,0.9948562627602623
1,1,9,0.8554476652798526,0.8554476652798526
1,1,10,1.0591597805646202,1.0591597805646202
1,1,11,0.7374938303685956,0.7374938303685956
1,1,12,0.8553519308117724,0.8553519308117724
1,1,13,0.7561094330228377,0.7561094330228377
1,1,14,0.8465646370643443,0.8465646370643443
1,1,15,0.5874924962204991,0.5874924962204991
1,1,16,1.1553132268131316,1.1553132268131316
1,1,17,0.9382342916964206,0.9382342916964206
1,1,18,1.0412330194388855,1.0412330194388855
1,1,19,0.49183085289762213,0.49183085289762213
1,1,20,0.8744797282943874,0.8744797282943874
1,1,21,0.7808392154798878,0.7808392154798878
1,1,22,0.43204516390980485,0.43204516390980485
1,1,23,0.1129678041663924,0.1129678041663924
1,1,24,0.5994614237410476,0.5994614237410476
1,1,25,0.7979070425818275,0.7979070425818275
1,1,26,0.6059916777282116,0.6059916777282116
1,1,27,0.9926307695626072,0.9926307695626072
1,1,28,0.6478376285326408,0.6478376285326408
1,1,29,0.605002468232033,0.605002468232033
1,1,30,0.7801450134766692,0.7801450134766692
1,1,31,0.6870006003777774,0.6870006003777774
1,1,32,0.7134593951407272,0.7134593951407272
1,1,33,0.6840891753107663,0.6840891753107663
1,1,34,0.9556548412093478,0.9556548412093478
1,1,35,0.29457196993722196,0.29457196993722196
1,1,36,0.9117373624718779,0.9117373624718779
1,1,37,0.7432982053217568,0.7432982053217568
1,1,38,0.693785489676907,0.693785489676907
1,1,39,0.7481923787301598,0.7481923787301598
1,1,40,0.5449846165592648,0.5449846165592648
1,1,41,0.1618142281660189,0.1618142281660189
1,1,42,0.6875774572164371,0.6875774572164371
1,1,43,0.3538462548982772,0.3538462548982772
1,1,44,0.8963918281933784,0.8963918281933784
1,1,45,0.7769668228482028,0.7769668228482028
1,1,46,0.46208556605679163,0.46208556605679163
1,1,47,0.6245145454234975,0.6245145454234975
1,1,48,0.7132918725077788,0.7132918725077788
1,1,49,0.8920668324806756,0.8920668324806756
1,1,50,0.6330994912804239,0.6330994912804239
1,1,51,0.7325435176462307,0.7325435176462307
1,1,52,0.6893023662494974,0.6893023662494974
1,1,53,0.6220177000816046,0.6220177000816046
1,1,54,0.29932232226265304,0.29932232226265304
1,1,55,0.6084628204891802,0.6084628204891802
1,1,56,0.11463564454838253,0.11463564454838253
1,1,57,0.9066056068298812,0.9066056068298812
1,1,58,0.8787451650654415,0.8787451650654415
1,1,59,0.956543593993055,0.956543593993055
1,1,60,0.7105564195718319,0.7105564195718319
1,1,61,0.9760409692516727,0.9760409692516727
1,1,62,0.7128025387095998,0.7128025387095998
1,1,63,0.5932692477953088,0.5932692477953088
1,1,64,0.6431781430761567,0.6431781430761567
1,1,65,0.9097394474343828,0.9097394474343828
1,1,66,0.22801040287835656,0.22801040287835656
1,1,67,0.03072988833241027,0.03072988833241027
1,1,68,0.9466846616106914,0.9466846616106914
1,1,69,0.39537405065526293,0.39537405065526293
1,1,70,0.8871818441562164,0.8871818441562164
1,1,71,0.8254270913016858,0.8254270913016858
1,1,72,0.7882307794128791,0.7882307794128791
1,1,73,0.4882057678162106,0.4882057678162106
1,1,74,0.3733113414022621,0.3733113414022621
1,1,75,0.6189477616618345,0.6189477616618345
1,1,76,0.99567933461561,0.99567933461561
1,1,77,0.6562256627339639,0.6562256627339639
1,1,78,0.7615353662060458,0.7615353662060458
1,1,79,0.8374674932989999,0.8374674932989999
1,1,80,0.7894432818337379,0.7894432818337379
1,1,81,0.5119455340813535,0.5119455340813535
1,1,82,0.8463083734267608,0.8463083734267608
