%  number of nodes
101
%  number of vehicles
1
%  for each vehicle: vehicle index, home node, starting time, capacity
1,101,0,1
% number of calls
50
%  for each vehicle, vehicle index, and then a list of calls that can be transported using that vehicle
1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
% for each call: call index, origin node, destination node, size, cost of not transporting, lowerbound timewindow for pickup, upper_timewindow for pickup, lowerbound timewindow for delivery, upper_timewindow for delivery
1,1,2,0.36000001430511475,9999999999,0,999999999,0,9999999999
2,3,4,0.03999999910593033,9999999999,0,999999999,0,9999999999
3,5,6,0.03999999910593033,9999999999,0,999999999,0,9999999999
4,7,8,0.11999999731779099,9999999999,0,999999999,0,9999999999
5,9,10,0.3199999928474426,9999999999,0,999999999,0,9999999999
6,11,12,0.03999999910593033,9999999999,0,999999999,0,9999999999
7,13,14,0.2800000011920929,9999999999,0,999999999,0,9999999999
8,15,16,0.23999999463558197,9999999999,0,999999999,0,9999999999
9,17,18,0.36000001430511475,9999999999,0,999999999,0,9999999999
10,19,20,0.3199999928474426,9999999999,0,999999999,0,9999999999
11,21,22,0.36000001430511475,9999999999,0,999999999,0,9999999999
12,23,24,0.2800000011920929,9999999999,0,999999999,0,9999999999
13,25,26,0.11999999731779099,9999999999,0,999999999,0,9999999999
14,27,28,0.20000000298023224,9999999999,0,999999999,0,9999999999
15,29,30,0.20000000298023224,9999999999,0,999999999,0,9999999999
16,31,32,0.03999999910593033,9999999999,0,999999999,0,9999999999
17,33,34,0.3199999928474426,9999999999,0,999999999,0,9999999999
18,35,36,0.11999999731779099,9999999999,0,999999999,0,9999999999
19,37,38,0.23999999463558197,9999999999,0,999999999,0,9999999999
20,39,40,0.36000001430511475,9999999999,0,999999999,0,9999999999
21,41,42,0.2800000011920929,9999999999,0,999999999,0,9999999999
22,43,44,0.2800000011920929,9999999999,0,999999999,0,9999999999
23,45,46,0.36000001430511475,9999999999,0,999999999,0,9999999999
24,47,48,0.1599999964237213,9999999999,0,999999999,0,9999999999
25,49,50,0.11999999731779099,9999999999,0,999999999,0,9999999999
26,51,52,0.03999999910593033,9999999999,0,999999999,0,9999999999
27,53,54,0.20000000298023224,9999999999,0,999999999,0,9999999999
28,55,56,0.1599999964237213,9999999999,0,999999999,0,9999999999
29,57,58,0.23999999463558197,9999999999,0,999999999,0,9999999999
30,59,60,0.03999999910593033,9999999999,0,999999999,0,9999999999
31,61,62,0.1599999964237213,9999999999,0,999999999,0,9999999999
32,63,64,0.3199999928474426,9999999999,0,999999999,0,9999999999
33,65,66,0.11999999731779099,9999999999,0,999999999,0,9999999999
34,67,68,0.36000001430511475,9999999999,0,999999999,0,9999999999
35,69,70,0.1599999964237213,9999999999,0,999999999,0,9999999999
36,71,72,0.11999999731779099,9999999999,0,999999999,0,9999999999
37,73,74,0.36000001430511475,9999999999,0,999999999,0,9999999999
38,75,76,0.20000000298023224,9999999999,0,999999999,0,9999999999
39,77,78,0.07999999821186066,9999999999,0,999999999,0,9999999999
40,79,80,0.20000000298023224,9999999999,0,999999999,0,9999999999
41,81,82,0.07999999821186066,9999999999,0,999999999,0,9999999999
42,83,84,0.3199999928474426,9999999999,0,999999999,0,9999999999
43,85,86,0.20000000298023224,9999999999,0,999999999,0,9999999999
44,87,88,0.2800000011920929,9999999999,0,999999999,0,9999999999
45,89,90,0.23999999463558197,9999999999,0,999999999,0,9999999999
46,91,92,0.03999999910593033,9999999999,0,999999999,0,9999999999
47,93,94,0.03999999910593033,9999999999,0,999999999,0,9999999999
48,95,96,0.07999999821186066,9999999999,0,999999999,0,9999999999
49,97,98,0.36000001430511475,9999999999,0,999999999,0,9999999999
50,99,100,0.20000000298023224,9999999999,0,999999999,0,9999999999
%  travel times and costs: vehicle, origin node, destination node, travel time (in hours), travel cost (in ?)
1,1,1,0.0,0.0
1,1,2,0.3040603393587736,0.3040603393587736
1,1,3,0.630866459658013,0.630866459658013
1,1,4,0.7646351856924896,0.7646351856924896
1,1,5,0.3092718186643333,0.3092718186643333
1,1,6,0.6661474337764185,0.6661474337764185
1,1,7,0.11154406866960051,0.11154406866960051
1,1,8,0.17862013241808417,0.17862013241808417
1,1,9,0.4256527268482816,0.4256527268482816
1,1,10,0.22513695083572488,0.22513695083572488
1,1,11,0.3724766297461668,0.3724766297461668
1,1,12,0.11579348119363383,0.11579348119363383
1,1,13,0.637422233181955,0.637422233181955
1,1,14,0.37507104994105034,0.37507104994105034
1,1,15,0.10530462456831577,0.10530462456831577
1,1,16,0.7026515902334013,0.7026515902334013
1,1,17,0.2952335927760578,0.2952335927760578
1,1,18,0.4274760003817395,0.4274760003817395
1,1,19,0.5948667866333402,0.5948667866333402
1,1,20,0.5278154451014818,0.5278154451014818
1,1,21,0.4794898084397465,0.4794898084397465
1,1,22,0.33345531837272974,0.33345531837272974
1,1,23,0.2962534318262783,0.2962534318262783
1,1,24,0.086403924897772,0.086403924897772
1,1,25,0.46625053824103563,0.46625053824103563
1,1,26,0.7279827180256929,0.7279827180256929
1,1,27,0.3836619940099117,0.3836619940099117
1,1,28,0.713439911628691,0.713439911628691
1,1,29,0.35553422404985713,0.35553422404985713
1,1,30,0.3923171448057667,0.3923171448057667
1,1,31,0.4341289874318947,0.4341289874318947
1,1,32,0.531359697682105,0.531359697682105
1,1,33,0.40214517040821657,0.40214517040821657
1,1,34,0.6853165807429983,0.6853165807429983
1,1,35,0.32688492246780954,0.32688492246780954
1,1,36,0.5738923363491629,0.5738923363491629
1,1,37,0.6169527095615794,0.6169527095615794
1,1,38,0.22456209625048493,0.22456209625048493
1,1,39,0.3140252166213878,0.3140252166213878
1,1,40,0.34038078644270603,0.34038078644270603
1,1,41,0.31027483296478137,0.31027483296478137
1,1,42,0.819784478497547,0.819784478497547
1,1,43,0.21951899670984235,0.21951899670984235
1,1,44,0.6106666520495416,0.6106666520495416
1,1,45,0.31060126301416185,0.31060126301416185
1,1,46,0.2590594498435757,0.2590594498435757
1,1,47,0.43639081384210504,0.43639081384210504
1,1,48,0.19340475885706931,0.19340475885706931
1,1,49,0.5756530159195832,0.5756530159195832
1,1,50,0.11797047054485253,0.11797047054485253
1,1,51,0.5811740829945228,0.5811740829945228
1,1,52,0.8048796424712037,0.8048796424712037
1,1,53,0.43838815589227825,0.43838815589227825
1,1,54,0.7058864492486587,0.7058864492486587
1,1,55,0.22956544006716872,0.22956544006716872
1,1,56,0.3764393953257482,0.3764393953257482
1,1,57,0.21567580203733422,0.21567580203733422
1,1,58,0.5867843891024282,0.5867843891024282
1,1,59,0.5956078309158159,0.5956078309158159
1,1,60,0.4456408543033819,0.4456408543033819
1,1,61,0.6924532867824074,0.6924532867824074
1,1,62,0.7458625883325006,0.7458625883325006
1,1,63,0.26451167583016955,0.26451167583016955
1,1,64,0.7503514785683336,0.7503514785683336
1,1,65,0.37757487014448476,0.37757487014448476
1,1,66,0.3788095752680532,0.3788095752680532
1,1,67,0.15115289868144702,0.15115289868144702
1,1,68,0.16349842570428297,0.16349842570428297
1,1,69,0.2575424944493569,0.2575424944493569
1,1,70,0.6305432284127709,0.6305432284127709
1,1,71,0.30962485533062295,0.30962485533062295
1,1,72,0.691745924001104,0.691745924001104
1,1,73,0.47418693328632794,0.47418693328632794
1,1,74,0.43872479303372525,0.43872479303372525
1,1,75,0.400734566138542,0.400734566138542
1,1,76,0.38833302561068533,0.38833302561068533
1,1,77,0.7820591141217257,0.7820591141217257
1,1,78,0.09057747300770026,0.09057747300770026
1,1,79,0.7129568230747433,0.7129568230747433
1,1,80,0.7898378524806128,0.7898378524806128
1,1,81,0.33098309230624423,0.33098309230624423
1,1,82,0.7577727906122681,0.7577727906122681
1,1,83,0.6006739069864514,0.6006739069864514
1,1,84,0.4520157022476143,0.4520157022476143
1,1,85,0.39552319621554577,0.39552319621554577
1,1,86,0.4135165584223554,0.4135165584223554
1,1,87,0.35646361037283836,0.35646361037283836
1,1,88,0.6825611477996099,0.6825611477996099
1,1,89,0.3176715903971605,0.3176715903971605
1,1,90,0.4539708137814913,0.4539708137814913
1,1,91,0.6685269348189476,0.6685269348189476
1,1,92,0.39613111995224526,0.39613111995224526
1,1,93,0.277126800827127,0.277126800827127
1,1,94,0.26067362711734304,0.26067362711734304
1,1,95,0.6609212807507732,0.6609212807507732
1,1,96,0.7467591375273945,0.7467591375273945
1,1,97,0.7888433444241136,0.7888433444241136
1,1,98,0.2876365578372631,0.2876365578372631
1,1,99,0.06435636616360221,0.06435636616360221
1,1,100,0.45034798616670707,0.45034798616670707
1,1,101,0.16304275438478985,0.16304275438478985
1,2,1,0.3040603393587736,0.3040603393587736
1,2,2,0.0,0.0
1,2,3,0.8107141758627846,0.8107141758627846
1,2,4,0.8610270732509244,0.8610270732509244
1,2,5,0.6086668358032349,0.6086668358032349
1,2,6,0.5091487942472559,0.5091487942472559
1,2,7,0.41047143750676224,0.41047143750676224
1,2,8,0.1345816129124507,0.1345816129124507
1,2,9,0.2681766257891325,0.2681766257891325
1,2,10,0.5275430484354376,0.5275430484354376
1,2,11,0.6177015846014021,0.6177015846014021
1,2,12,0.23526834101020583,0.23526834101020583
1,2,13,0.5444810524551241,0.5444810524551241
1,2,14,0.1843466701306967,0.1843466701306967
1,2,15,0.4092760484643269,0.4092760484643269
1,2,16,0.6604414882552455,0.6604414882552455
1,2,17,0.599082528717002,0.599082528717002
1,2,18,0.5741173042902079,0.5741173042902079
1,2,19,0.6239126843641208,0.6239126843641208
1,2,20,0.738504009599683,0.738504009599683
1,2,21,0.7244666406305319,0.7244666406305319
1,2,22,0.4490443082155071,0.4490443082155071
1,2,23,0.5955358932702759,0.5955358932702759
1,2,24,0.22070288965330292,0.22070288965330292
1,2,25,0.4167537076211619,0.4167537076211619
1,2,26,0.8490644745551394,0.8490644745551394
1,2,27,0.6872157630366403,0.6872157630366403
1,2,28,0.61348752790036,0.61348752790036
1,2,29,0.6592168185478209,0.6592168185478209
1,2,30,0.3729722825856563,0.3729722825856563
1,2,31,0.730195898347234,0.730195898347234
1,2,32,0.8348676199985999,0.8348676199985999
1,2,33,0.1607733448168045,0.1607733448168045
1,2,34,0.6794305155108129,0.6794305155108129
1,2,35,0.3708475568171599,0.3708475568171599
1,2,36,0.7813201562245433,0.7813201562245433
1,2,37,0.7571765548938255,0.7571765548938255
1,2,38,0.43077995840310607,0.43077995840310607
1,2,39,0.13016289391357383,0.13016289391357383
1,2,40,0.6365003530487932,0.6365003530487932
1,2,41,0.07734602995452872,0.07734602995452872
1,2,42,1.002196424142516,1.002196424142516
1,2,43,0.487860159035301,0.487860159035301
1,2,44,0.6456215461152929,0.6456215461152929
1,2,45,0.015981231243778444,0.015981231243778444
1,2,46,0.48123338321349673,0.48123338321349673
1,2,47,0.17098466363421264,0.17098466363421264
1,2,48,0.34792384812084615,0.34792384812084615
1,2,49,0.616758300091448,0.616758300091448
1,2,50,0.3162372195819399,0.3162372195819399
1,2,51,0.7444640891546412,0.7444640891546412
1,2,52,0.8808990280383786,0.8808990280383786
1,2,53,0.6909481422300827,0.6909481422300827
1,2,54,0.5988930750548039,0.5988930750548039
1,2,55,0.10242682543335013,0.10242682543335013
1,2,56,0.23431959429922591,0.23431959429922591
1,2,57,0.3864665887614372,0.3864665887614372
1,2,58,0.6292462606161215,0.6292462606161215
1,2,59,0.4118339546940487,0.4118339546940487
1,2,60,0.1459643833295391,0.1459643833295391
1,2,61,0.7798781893083809,0.7798781893083809
1,2,62,0.760268039277812,0.760268039277812
1,2,63,0.14612491069489178,0.14612491069489178
1,2,64,0.6765617044079776,0.6765617044079776
1,2,65,0.6748157472937615,0.6748157472937615
