%  number of nodes
101
%  number of vehicles
1
%  for each vehicle: vehicle index, home node, starting time, capacity
1,101,0,1
% number of calls
50
%  for each vehicle, vehicle index, and then a list of calls that can be transported using that vehicle
1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
% for each call: call index, origin node, destination node, size, cost of not transporting, lowerbound timewindow for pickup, upper_timewindow for pickup, lowerbound timewindow for delivery, upper_timewindow for delivery
1,1,2,0.3199999928474426,9999999999,0,999999999,0,9999999999
2,3,4,0.36000001430511475,9999999999,0,999999999,0,9999999999
3,5,6,0.36000001430511475,9999999999,0,999999999,0,9999999999
4,7,8,0.3199999928474426,9999999999,0,999999999,0,9999999999
5,9,10,0.2800000011920929,9999999999,0,999999999,0,9999999999
6,11,12,0.03999999910593033,9999999999,0,999999999,0,9999999999
7,13,14,0.3199999928474426,9999999999,0,999999999,0,9999999999
8,15,16,0.03999999910593033,9999999999,0,999999999,0,9999999999
9,17,18,0.07999999821186066,9999999999,0,999999999,0,9999999999
10,19,20,0.20000000298023224,9999999999,0,999999999,0,9999999999
11,21,22,0.11999999731779099,9999999999,0,999999999,0,9999999999
12,23,24,0.03999999910593033,9999999999,0,999999999,0,9999999999
13,25,26,0.11999999731779099,9999999999,0,999999999,0,9999999999
14,27,28,0.07999999821186066,9999999999,0,999999999,0,9999999999
15,29,30,0.23999999463558197,9999999999,0,999999999,0,9999999999
16,31,32,0.11999999731779099,9999999999,0,999999999,0,9999999999
17,33,34,0.3199999928474426,9999999999,0,999999999,0,9999999999
18,35,36,0.07999999821186066,9999999999,0,999999999,0,9999999999
19,37,38,0.2800000011920929,9999999999,0,999999999,0,9999999999
20,39,40,0.2800000011920929,9999999999,0,999999999,0,9999999999
21,41,42,0.07999999821186066,9999999999,0,999999999,0,9999999999
22,43,44,0.3199999928474426,9999999999,0,999999999,0,9999999999
23,45,46,0.23999999463558197,9999999999,0,999999999,0,9999999999
24,47,48,0.36000001430511475,9999999999,0,999999999,0,9999999999
25,49,50,0.20000000298023224,9999999999,0,999999999,0,9999999999
26,51,52,0.23999999463558197,9999999999,0,999999999,0,9999999999
27,53,54,0.03999999910593033,9999999999,0,999999999,0,9999999999
28,55,56,0.07999999821186066,9999999999,0,999999999,0,9999999999
29,57,58,0.03999999910593033,9999999999,0,999999999,0,9999999999
30,59,60,0.11999999731779099,9999999999,0,999999999,0,9999999999
31,61,62,0.20000000298023224,9999999999,0,999999999,0,9999999999
32,63,64,0.1599999964237213,9999999999,0,999999999,0,9999999999
33,65,66,0.2800000011920929,9999999999,0,999999999,0,9999999999
34,67,68,0.20000000298023224,9999999999,0,999999999,0,9999999999
35,69,70,0.23999999463558197,9999999999,0,999999999,0,9999999999
36,71,72,0.20000000298023224,9999999999,0,999999999,0,9999999999
37,73,74,0.23999999463558197,9999999999,0,999999999,0,9999999999
38,75,76,0.36000001430511475,9999999999,0,999999999,0,9999999999
39,77,78,0.1599999964237213,9999999999,0,999999999,0,9999999999
40,79,80,0.36000001430511475,9999999999,0,999999999,0,9999999999
41,81,82,0.2800000011920929,9999999999,0,999999999,0,9999999999
42,83,84,0.2800000011920929,9999999999,0,999999999,0,9999999999
43,85,86,0.07999999821186066,9999999999,0,999999999,0,9999999999
44,87,88,0.23999999463558197,9999999999,0,999999999,0,9999999999
45,89,90,0.20000000298023224,9999999999,0,999999999,0,9999999999
46,91,92,0.36000001430511475,9999999999,0,999999999,0,9999999999
47,93,94,0.23999999463558197,9999999999,0,999999999,0,9999999999
48,95,96,0.23999999463558197,9999999999,0,999999999,0,9999999999
49,97,98,0.1599999964237213,9999999999,0,999999999,0,9999999999
50,99,100,0.03999999910593033,9999999999,0,999999999,0,9999999999
%  travel times and costs: vehicle, origin node, destination node, travel time (in hours), travel cost (in ?)
1,1,1,0.0,0.0
1,1,2,0.3866334807915367,0.3866334807915367
1,1,3,0.5035805084633989,0.5035805084633989
1,1,4,0.7860459387762094,0.7860459387762094
1,1,5,0.5986410397103329,0.5986410397103329
1,1,6,0.8362374217389819,0.8362374217389819
1,1,7,0.2535073811652346,0.2535073811652346
1,1,8,0.9111816041059978,0.9111816041059978
1,1,9,0.8791900112955505,0.8791900112955505
1,1,10,0.2877887185049162,0.2877887185049162
1,1,11,0.33820709299593915,0.33820709299593915
1,1,12,0.8167722132015188,0.8167722132015188
1,1,13,0.9978429952013139,0.9978429952013139
1,1,14,0.6225392680800061,0.6225392680800061
1,1,15,0.6939159929638453,0.6939159929638453
1,1,16,0.5651050595973496,0.5651050595973496
1,1,17,0.9114526631599044,0.9114526631599044
1,1,18,0.1002808203654843,0.1002808203654843
1,1,19,0.4009814132860744,0.4009814132860744
1,1,20,0.5052135962416956,0.5052135962416956
1,1,21,0.34698712544125626,0.34698712544125626
1,1,22,0.37418643836754645,0.37418643836754645
1,1,23,0.33387423211975836,0.33387423211975836
1,1,24,0.40215457193861504,0.40215457193861504
1,1,25,0.7058771040604332,0.7058771040604332
1,1,26,0.25126053084109456,0.25126053084109456
1,1,27,0.34104131994724884,0.34104131994724884
1,1,28,0.5071463384312482,0.5071463384312482
1,1,29,0.8032134888686029,0.8032134888686029
1,1,30,0.5317045011656555,0.5317045011656555
1,1,31,0.2830163897432943,0.2830163897432943
1,1,32,0.34427811369310407,0.34427811369310407
1,1,33,0.516437231843936,0.516437231843936
1,1,34,0.5099236453021782,0.5099236453021782
1,1,35,0.8937100909948202,0.8937100909948202
1,1,36,0.27207765205273166,0.27207765205273166
1,1,37,0.5286838912377019,0.5286838912377019
1,1,38,0.656764054551722,0.656764054551722
1,1,39,0.889981949927014,0.889981949927014
1,1,40,0.2895361729525944,0.2895361729525944
1,1,41,0.1932971831253923,0.1932971831253923
1,1,42,0.6099571491259386,0.6099571491259386
1,1,43,0.7728427560362084,0.7728427560362084
1,1,44,0.6714574896237091,0.6714574896237091
1,1,45,0.4622615663539239,0.4622615663539239
1,1,46,0.23876368445156465,0.23876368445156465
1,1,47,0.32757509014981956,0.32757509014981956
1,1,48,0.470382272123159,0.470382272123159
1,1,49,0.7354891475607229,0.7354891475607229
1,1,50,0.32838862518337525,0.32838862518337525
1,1,51,0.4301230249146853,0.4301230249146853
1,1,52,0.6719666545334597,0.6719666545334597
1,1,53,0.3031764809544754,0.3031764809544754
1,1,54,0.5361696738170588,0.5361696738170588
1,1,55,0.9210216420127308,0.9210216420127308
1,1,56,0.4868066667365113,0.4868066667365113
1,1,57,0.5542401908901234,0.5542401908901234
1,1,58,0.7999369357058789,0.7999369357058789
1,1,59,0.4398711681357609,0.4398711681357609
1,1,60,0.5246067480093661,0.5246067480093661
1,1,61,0.29352165522883694,0.29352165522883694
1,1,62,0.4232720662625111,0.4232720662625111
1,1,63,0.09498086684033687,0.09498086684033687
1,1,64,0.5007443648577369,0.5007443648577369
1,1,65,0.5583420928003635,0.5583420928003635
1,1,66,0.47334599738658606,0.47334599738658606
1,1,67,0.37068114643273814,0.37068114643273814
1,1,68,0.16308669736327713,0.16308669736327713
1,1,69,0.4020164359969479,0.4020164359969479
1,1,70,0.8901581784394504,0.8901581784394504
1,1,71,0.17211059202772225,0.17211059202772225
1,1,72,0.34959659686914635,0.34959659686914635
1,1,73,0.7873307633821481,0.7873307633821481
1,1,74,0.6517670888080931,0.6517670888080931
1,1,75,0.9786466942758759,0.9786466942758759
1,1,76,0.34158618072256614,0.34158618072256614
1,1,77,0.051719808924512514,0.051719808924512514
1,1,78,0.38607084126206,0.38607084126206
1,1,79,0.7065303943873714,0.7065303943873714
1,1,80,0.7049068501331645,0.7049068501331645
1,1,81,0.4076160493008834,0.4076160493008834
1,1,82,0.26337258063822544,0.26337258063822544
