%  number of nodes
101
%  number of vehicles
1
%  for each vehicle: vehicle index, home node, starting time, capacity
1,101,0,1
% number of calls
50
%  for each vehicle, vehicle index, and then a list of calls that can be transported using that vehicle
1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
% for each call: call index, origin node, destination node, size, cost of not transporting, lowerbound timewindow for pickup, upper_timewindow for pickup, lowerbound timewindow for delivery, upper_timewindow for delivery
1,1,2,0.3199999928474426,9999999999,0,999999999,0,9999999999
2,3,4,0.36000001430511475,9999999999,0,999999999,0,9999999999
3,5,6,0.2800000011920929,9999999999,0,999999999,0,9999999999
4,7,8,0.20000000298023224,9999999999,0,999999999,0,9999999999
5,9,10,0.36000001430511475,9999999999,0,999999999,0,9999999999
6,11,12,0.1599999964237213,9999999999,0,999999999,0,9999999999
7,13,14,0.2800000011920929,9999999999,0,999999999,0,9999999999
8,15,16,0.3199999928474426,9999999999,0,999999999,0,9999999999
9,17,18,0.1599999964237213,9999999999,0,999999999,0,9999999999
10,19,20,0.36000001430511475,9999999999,0,999999999,0,9999999999
11,21,22,0.2800000011920929,9999999999,0,999999999,0,9999999999
12,23,24,0.1599999964237213,9999999999,0,999999999,0,9999999999
13,25,26,0.20000000298023224,9999999999,0,999999999,0,9999999999
14,27,28,0.36000001430511475,9999999999,0,999999999,0,9999999999
15,29,30,0.07999999821186066,9999999999,0,999999999,0,9999999999
16,31,32,0.36000001430511475,9999999999,0,999999999,0,9999999999
17,33,34,0.1599999964237213,9999999999,0,999999999,0,9999999999
18,35,36,0.03999999910593033,9999999999,0,999999999,0,9999999999
19,37,38,0.1599999964237213,9999999999,0,999999999,0,9999999999
20,39,40,0.23999999463558197,9999999999,0,999999999,0,9999999999
21,41,42,0.03999999910593033,9999999999,0,999999999,0,9999999999
22,43,44,0.20000000298023224,9999999999,0,999999999,0,9999999999
23,45,46,0.03999999910593033,9999999999,0,999999999,0,9999999999
24,47,48,0.1599999964237213,9999999999,0,999999999,0,9999999999
25,49,50,0.07999999821186066,9999999999,0,999999999,0,9999999999
26,51,52,0.36000001430511475,9999999999,0,999999999,0,9999999999
27,53,54,0.3199999928474426,9999999999,0,999999999,0,9999999999
28,55,56,0.03999999910593033,9999999999,0,999999999,0,9999999999
29,57,58,0.23999999463558197,9999999999,0,999999999,0,9999999999
30,59,60,0.3199999928474426,9999999999,0,999999999,0,9999999999
31,61,62,0.23999999463558197,9999999999,0,999999999,0,9999999999
32,63,64,0.20000000298023224,9999999999,0,999999999,0,9999999999
33,65,66,0.07999999821186066,9999999999,0,999999999,0,9999999999
34,67,68,0.36000001430511475,9999999999,0,999999999,0,9999999999
35,69,70,0.2800000011920929,9999999999,0,999999999,0,9999999999
36,71,72,0.07999999821186066,9999999999,0,999999999,0,9999999999
37,73,74,0.20000000298023224,9999999999,0,999999999,0,9999999999
38,75,76,0.2800000011920929,9999999999,0,999999999,0,9999999999
39,77,78,0.1599999964237213,9999999999,0,999999999,0,9999999999
40,79,80,0.20000000298023224,9999999999,0,999999999,0,9999999999
41,81,82,0.1599999964237213,9999999999,0,999999999,0,9999999999
42,83,84,0.2800000011920929,9999999999,0,999999999,0,9999999999
43,85,86,0.11999999731779099,9999999999,0,999999999,0,9999999999
44,87,88,0.20000000298023224,9999999999,0,999999999,0,9999999999
45,89,90,0.23999999463558197,9999999999,0,999999999,0,9999999999
46,91,92,0.20000000298023224,9999999999,0,999999999,0,9999999999
47,93,94,0.11999999731779099,9999999999,0,999999999,0,9999999999
48,95,96,0.1599999964237213,9999999999,0,999999999,0,9999999999
49,97,98,0.1599999964237213,9999999999,0,999999999,0,9999999999
50,99,100,0.36000001430511475,9999999999,0,999999999,0,9999999999
%  travel times and costs: vehicle, origin node, destination node, travel time (in hours), travel cost (in ?)
1,1,1,0.0,0.0
1,1,2,0.481158021305566,0.481158021305566
1,1,3,0.3987105820527491,0.3987105820527491
1,1,4,0.7041419789657166,0.7041419789657166
1,1,5,0.7595896240674611,0.7595896240674611
1,1,6,0.4374855995211024,0.4374855995211024
1,1,7,0.7622697351849054,0.7622697351849054
1,1,8,0.3395165116359187,0.3395165116359187
1,1,9,0.5474531251827326,0.5474531251827326
1,1,10,0.5824824251095598,0.5824824251095598
1,1,11,0.2994676214782208,0.2994676214782208
1,1,12,0.2587059122613879,0.2587059122613879
1,1,13,0.4244625880828267,0.4244625880828267
1,1,14,0.4894290385423363,0.4894290385423363
1,1,15,0.7060544392238183,0.7060544392238183
1,1,16,0.48118836338645776,0.48118836338645776
1,1,17,0.45504547399202827,0.45504547399202827
1,1,18,0.3659801932723172,0.3659801932723172
1,1,19,0.9734947381394061,0.9734947381394061
1,1,20,0.5978094927237031,0.5978094927237031
1,1,21,0.9011184399282,0.9011184399282
1,1,22,0.7063639039902303,0.7063639039902303
1,1,23,0.44990353620305823,0.44990353620305823
1,1,24,0.29359458236028313,0.29359458236028313
1,1,25,0.50151962850429,0.50151962850429
1,1,26,0.08561205361465911,0.08561205361465911
1,1,27,0.4164315350166443,0.4164315350166443
1,1,28,0.42722522021817666,0.42722522021817666
1,1,29,0.3638249251440133,0.3638249251440133
1,1,30,0.8901474581061313,0.8901474581061313
1,1,31,0.7591862302509611,0.7591862302509611
1,1,32,0.6810682598863882,0.6810682598863882
1,1,33,0.1757374307669206,0.1757374307669206
1,1,34,0.49631295205687953,0.49631295205687953
1,1,35,0.026100986581916178,0.026100986581916178
1,1,36,0.4889767214324811,0.4889767214324811
1,1,37,0.7796263423736954,0.7796263423736954
1,1,38,0.16060785939997613,0.16060785939997613
1,1,39,0.1771973526980692,0.1771973526980692
1,1,40,0.692235805872053,0.692235805872053
1,1,41,0.5085679368660005,0.5085679368660005
1,1,42,0.8962175126346762,0.8962175126346762
1,1,43,0.8020603801763222,0.8020603801763222
1,1,44,0.2615417099215419,0.2615417099215419
1,1,45,0.4796180788837871,0.4796180788837871
1,1,46,0.8472204824062096,0.8472204824062096
1,1,47,0.6567118481364286,0.6567118481364286
1,1,48,0.4077429628122174,0.4077429628122174
1,1,49,0.6428005289555287,0.6428005289555287
1,1,50,0.536770516033878,0.536770516033878
1,1,51,0.4371886966984384,0.4371886966984384
1,1,52,0.7513177037143406,0.7513177037143406
1,1,53,0.9024369540009862,0.9024369540009862
1,1,54,0.5213556990282661,0.5213556990282661
1,1,55,0.3935535411173427,0.3935535411173427
1,1,56,0.341381969459048,0.341381969459048
1,1,57,0.3193865183916842,0.3193865183916842
1,1,58,0.29128319725279933,0.29128319725279933
1,1,59,0.9658089614635702,0.9658089614635702
1,1,60,0.519395999996163,0.519395999996163
1,1,61,0.22441421185254565,0.22441421185254565
1,1,62,0.32974798645246495,0.32974798645246495
1,1,63,0.9502221519809259,0.9502221519809259
1,1,64,0.7811984870241002,0.7811984870241002
1,1,65,0.06110155653053081,0.06110155653053081
1,1,66,0.43327317048845493,0.43327317048845493
1,1,67,0.5859350580340545,0.5859350580340545
1,1,68,0.6980426142992426,0.6980426142992426
1,1,69,0.2671247251173281,0.2671247251173281
1,1,70,0.4182447565842579,0.4182447565842579
1,1,71,0.850757601376542,0.850757601376542
1,1,72,0.3363037924756108,0.3363037924756108
1,1,73,0.48653497684881475,0.48653497684881475
1,1,74,0.2916639081898445,0.2916639081898445
1,1,75,0.4651607916974823,0.4651607916974823
1,1,76,0.15712401156582761,0.15712401156582761
1,1,77,0.27154316616739554,0.27154316616739554
1,1,78,0.25024586565163925,0.25024586565163925
1,1,79,0.76191486837919,0.76191486837919
1,1,80,0.7077034242879463,0.7077034242879463
1,1,81,0.38404635200666865,0.38404635200666865
1,1,82,0.8935760308228723,0.8935760308228723
1,1,83,0.8344315845547551,0.8344315845547551
