%  number of nodes
101
%  number of vehicles
1
%  for each vehicle: vehicle index, home node, starting time, capacity
1,101,0,1
% number of calls
50
%  for each vehicle, vehicle index, and then a list of calls that can be transported using that vehicle
1,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
% for each call: call index, origin node, destination node, size, cost of not transporting, lowerbound timewindow for pickup, upper_timewindow for pickup, lowerbound timewindow for delivery, upper_timewindow for delivery
1,1,2,0.2800000011920929,9999999999,0,999999999,0,9999999999
2,3,4,0.23999999463558197,9999999999,0,999999999,0,9999999999
3,5,6,0.20000000298023224,9999999999,0,999999999,0,9999999999
4,7,8,0.07999999821186066,9999999999,0,999999999,0,9999999999
5,9,10,0.1599999964237213,9999999999,0,999999999,0,9999999999
6,11,12,0.11999999731779099,9999999999,0,999999999,0,9999999999
7,13,14,0.03999999910593033,9999999999,0,999999999,0,9999999999
8,15,16,0.1599999964237213,9999999999,0,999999999,0,9999999999
9,17,18,0.20000000298023224,9999999999,0,999999999,0,9999999999
10,19,20,0.23999999463558197,9999999999,0,999999999,0,9999999999
11,21,22,0.3199999928474426,9999999999,0,999999999,0,9999999999
12,23,24,0.2800000011920929,9999999999,0,999999999,0,9999999999
13,25,26,0.03999999910593033,9999999999,0,999999999,0,9999999999
14,27,28,0.36000001430511475,9999999999,0,999999999,0,9999999999
15,29,30,0.07999999821186066,9999999999,0,999999999,0,9999999999
16,31,32,0.3199999928474426,9999999999,0,999999999,0,9999999999
17,33,34,0.23999999463558197,9999999999,0,999999999,0,9999999999
18,35,36,0.11999999731779099,9999999999,0,999999999,0,9999999999
19,37,38,0.07999999821186066,9999999999,0,999999999,0,9999999999
20,39,40,0.23999999463558197,9999999999,0,999999999,0,9999999999
21,41,42,0.03999999910593033,9999999999,0,999999999,0,9999999999
22,43,44,0.23999999463558197,9999999999,0,999999999,0,9999999999
23,45,46,0.3199999928474426,9999999999,0,999999999,0,9999999999
24,47,48,0.1599999964237213,9999999999,0,999999999,0,9999999999
25,49,50,0.11999999731779099,9999999999,0,999999999,0,9999999999
26,51,52,0.20000000298023224,9999999999,0,999999999,0,9999999999
27,53,54,0.11999999731779099,9999999999,0,999999999,0,9999999999
28,55,56,0.07999999821186066,9999999999,0,999999999,0,9999999999
29,57,58,0.2800000011920929,9999999999,0,999999999,0,9999999999
30,59,60,0.07999999821186066,9999999999,0,999999999,0,9999999999
31,61,62,0.3199999928474426,9999999999,0,999999999,0,9999999999
32,63,64,0.1599999964237213,9999999999,0,999999999,0,9999999999
33,65,66,0.1599999964237213,9999999999,0,999999999,0,9999999999
34,67,68,0.03999999910593033,9999999999,0,999999999,0,9999999999
35,69,70,0.1599999964237213,9999999999,0,999999999,0,9999999999
36,71,72,0.1599999964237213,9999999999,0,999999999,0,9999999999
37,73,74,0.20000000298023224,9999999999,0,999999999,0,9999999999
38,75,76,0.2800000011920929,9999999999,0,999999999,0,9999999999
39,77,78,0.03999999910593033,9999999999,0,999999999,0,9999999999
40,79,80,0.36000001430511475,9999999999,0,999999999,0,9999999999
41,81,82,0.2800000011920929,9999999999,0,999999999,0,9999999999
42,83,84,0.3199999928474426,9999999999,0,999999999,0,9999999999
43,85,86,0.23999999463558197,9999999999,0,999999999,0,9999999999
44,87,88,0.20000000298023224,9999999999,0,999999999,0,9999999999
45,89,90,0.1599999964237213,9999999999,0,999999999,0,9999999999
46,91,92,0.2800000011920929,9999999999,0,999999999,0,9999999999
47,93,94,0.11999999731779099,9999999999,0,999999999,0,9999999999
48,95,96,0.07999999821186066,9999999999,0,999999999,0,9999999999
49,97,98,0.03999999910593033,9999999999,0,999999999,0,9999999999
50,99,100,0.2800000011920929,9999999999,0,999999999,0,9999999999
%  travel times and costs: vehicle, origin node, destination node, travel time (in hours), travel cost (in ?)
1,1,1,0.0,0.0
1,1,2,0.4004121412668576,0.4004121412668576
1,1,3,0.548400124619302,0.548400124619302
1,1,4,0.525293338646123,0.525293338646123
1,1,5,0.19141226425035812,0.19141226425035812
1,1,6,0.39502433006001575,0.39502433006001575
1,1,7,0.10473656296403652,0.10473656296403652
1,1,8,0.22515668066941114,0.22515668066941114
1,1,9,0.49338424253303953,0.49338424253303953
1,1,10,0.5371462031551075,0.5371462031551075
1,1,11,0.6749729941229401,0.6749729941229401
1,1,12,0.647709337077813,0.647709337077813
1,1,13,0.28014946326332707,0.28014946326332707
1,1,14,0.31292977702393776,0.31292977702393776
1,1,15,0.5753149055678646,0.5753149055678646
1,1,16,0.3260857972856604,0.3260857972856604
1,1,17,0.3174449272945685,0.3174449272945685
1,1,18,0.5568795012615098,0.5568795012615098
1,1,19,0.3080181998764159,0.3080181998764159
1,1,20,0.32062475529188483,0.32062475529188483
1,1,21,0.20651626724924826,0.20651626724924826
1,1,22,0.45469259562942005,0.45469259562942005
1,1,23,0.44456023547539913,0.44456023547539913
1,1,24,0.38042086674519504,0.38042086674519504
1,1,25,0.26289218962433825,0.26289218962433825
1,1,26,0.47743875645235473,0.47743875645235473
1,1,27,0.5116315242070142,0.5116315242070142
1,1,28,0.27249215406387567,0.27249215406387567
1,1,29,0.518268679246203,0.518268679246203
1,1,30,0.5045369109796176,0.5045369109796176
1,1,31,0.763639320013223,0.763639320013223
1,1,32,0.6631116330969264,0.6631116330969264
1,1,33,0.45905035376253683,0.45905035376253683
1,1,34,0.22120340235708763,0.22120340235708763
1,1,35,0.5156338399789288,0.5156338399789288
1,1,36,0.13415323233831286,0.13415323233831286
1,1,37,0.20946712083108607,0.20946712083108607
1,1,38,0.2746996868811751,0.2746996868811751
1,1,39,0.5272200122007454,0.5272200122007454
1,1,40,0.6948381961315299,0.6948381961315299
1,1,41,0.30991136090445404,0.30991136090445404
1,1,42,0.3407151150254008,0.3407151150254008
1,1,43,0.3557762533094481,0.3557762533094481
1,1,44,0.5657356831244069,0.5657356831244069
1,1,45,0.12558041574194867,0.12558041574194867
1,1,46,0.5570020989181769,0.5570020989181769
1,1,47,0.3987051447663329,0.3987051447663329
1,1,48,0.19676321795406398,0.19676321795406398
1,1,49,0.3406398374217499,0.3406398374217499
1,1,50,0.25026282024431706,0.25026282024431706
1,1,51,0.3413122014216567,0.3413122014216567
1,1,52,0.4834262021936441,0.4834262021936441
1,1,53,0.6667602934871288,0.6667602934871288
1,1,54,0.030519355512852214,0.030519355512852214
1,1,55,0.27822854889883475,0.27822854889883475
1,1,56,0.25002282490816563,0.25002282490816563
1,1,57,0.1699498772096281,0.1699498772096281
1,1,58,0.6170611057906401,0.6170611057906401
1,1,59,0.2756626968337238,0.2756626968337238
1,1,60,0.33050222215778513,0.33050222215778513
1,1,61,0.18481600799999195,0.18481600799999195
1,1,62,0.5526870845880871,0.5526870845880871
1,1,63,0.48315000602111036,0.48315000602111036
1,1,64,0.3586014572428843,0.3586014572428843
1,1,65,0.1981530868097657,0.1981530868097657
1,1,66,0.3388268063435455,0.3388268063435455
1,1,67,0.25819601056339514,0.25819601056339514
1,1,68,0.6716850394340913,0.6716850394340913
1,1,69,0.5835031692912503,0.5835031692912503
1,1,70,0.2446682495273852,0.2446682495273852
1,1,71,0.4692985794443435,0.4692985794443435
1,1,72,0.6354215589434187,0.6354215589434187
1,1,73,0.35962676930096543,0.35962676930096543
1,1,74,0.08132723837863354,0.08132723837863354
1,1,75,0.32120067059602647,0.32120067059602647
1,1,76,0.2897079646506827,0.2897079646506827
1,1,77,0.4606106372420136,0.4606106372420136
1,1,78,0.3190433383237356,0.3190433383237356
1,1,79,0.38411858917239233,0.38411858917239233
1,1,80,0.3590371809413471,0.3590371809413471
1,1,81,0.17069337447218877,0.17069337447218877
1,1,82,0.245450552339777,0.245450552339777
1,1,83,0.11579579465694267,0.11579579465694267
1,1,84,0.18890457299729535,0.18890457299729535
1,1,85,0.5807516831736597,0.5807516831736597
1,1,86,0.56649460247425,0.56649460247425
1,1,87,0.44799475587968624,0.44799475587968624
1,1,88,0.297701987576867,0.297701987576867
1,1,89,0.3743709711880395,0.3743709711880395
1,1,90,0.534591677738327,0.534591677738327
1,1,91,0.23485445558019266,0.23485445558019266
1,1,92,0.8302622691305589,0.8302622691305589
1,1,93,0.628321292566445,0.628321292566445
1,1,94,0.6591449105758874,0.6591449105758874
1,1,95,0.702585639195965,0.702585639195965
1,1,96,0.32296180591002605,0.32296180591002605
1,1,97,0.5118090175929643,0.5118090175929643
1,1,98,0.2630831942690738,0.2630831942690738
1,1,99,0.6031009565017942,0.6031009565017942
1,1,100,0.7211830792512904,0.7211830792512904
1,1,101,0.2671112892267846,0.2671112892267846
1,2,1,0.4004121412668576,0.4004121412668576
1,2,2,0.0,0.0
1,2,3,0.8710115793040817,0.8710115793040817
1,2,4,0.8661035350463154,0.8661035350463154
1,2,5,0.2202807208454608,0.2202807208454608
1,2,6,0.11973016822880606,0.11973016822880606
1,2,7,0.48083374940905266,0.48083374940905266
1,2,8,0.30490590122791106,0.30490590122791106
1,2,9,0.8588730077400986,0.8588730077400986
1,2,10,0.8685563186526611,0.8685563186526611
1,2,11,1.0375536811259423,1.0375536811259423
1,2,12,1.0036179726882184,1.0036179726882184
1,2,13,0.2447964989683738,0.2447964989683738
1,2,14,0.6909605211672099,0.6909605211672099
1,2,15,0.8438247422814334,0.8438247422814334
1,2,16,0.0758437956494781,0.0758437956494781
1,2,17,0.7140803447256837,0.7140803447256837
1,2,18,0.9012614635586569,0.9012614635586569
1,2,19,0.11274188852997392,0.11274188852997392
1,2,20,0.4924161323439366,0.4924161323439366
1,2,21,0.5782141875541806,0.5782141875541806
1,2,22,0.8029454908727182,0.8029454908727182
1,2,23,0.7908092342846712,0.7908092342846712
1,2,24,0.46689578674442045,0.46689578674442045
1,2,25,0.6136587133209436,0.6136587133209436
1,2,26,0.7791474276915239,0.7791474276915239
1,2,27,0.8513746389223814,0.8513746389223814
1,2,28,0.6422157439206108,0.6422157439206108
1,2,29,0.6685972927295363,0.6685972927295363
1,2,30,0.8527131203380914,0.8527131203380914
1,2,31,1.1640400221916902,1.1640400221916902
1,2,32,1.0528755745007017,1.0528755745007017
1,2,33,0.5795541616799826,0.5795541616799826
1,2,34,0.19017642536564416,0.19017642536564416
1,2,35,0.6117612994045073,0.6117612994045073
1,2,36,0.3666494546037524,0.3666494546037524
1,2,37,0.21510275836779502,0.21510275836779502
